date,business_name,review_id,stars,text
2014-01-02,US Airways,EKRzsbEFv_mokAZgxAumZw,1,"After the first leg of our flight to Ohio for Christmas, I was almost willing to forgive US Airways for the string of delays that made me miss the last moments of my mother's life and had me sobbing in the terminal. That was close to 10 years ago, the last time I flew with them. 

Then, on the flight back to Phoenix, we had to be detoured to Memphis due to a fuel pump failure. After we land, they figure out that no one there knows how to do repairs on our specific type of plane (probably because it was ancient). Great. They tow us to another terminal and apparently someone there knows something because we eventually take off again. We arrive in Phoenix 3 1/2 hours late. Then it takes more than 1/2 an hour for the luggage to start coming off the carousel- at a f*cking trickle. You would think someone might have hustled to avoid a riot from the already pissed off passengers.

Another thing I hated was the credit card push. I mean the flight attendants had to stroll down the aisle with fanned out applications and an embarrassed grin. 

Never again, US Airways. Never again."
2014-01-02,US Airways,oN_bJbWiNscspCXL4gLJlg,2,"US Airways sucks.  Unfortunately, they're often the cheapest alternative to destinations I need to go for work.  I can't believe they charge significantly more for a window or aisle seat in the front half of the plane.  Just a damn insult.  Add the unreliable schedule and you're in for a real treat.  At least they haven't crashed with me on board, yet."
2014-01-03,US Airways,SZPx01qerP3DdwTbDUu_mw,5,"I was so impressed, at 2 am this morning, as I attempted to get a military kid (friend of my daughter) to Richmond, VA by tonight. His flights had been canceled due to weather back east, rescheduled but had him arriving Sat morning (too late). When we arrived at the airport, there were surprisingly several people working to get everyone where they needed to go in a timely manner. All appeared to have pleasant attitudes. When it was our turn, the agent understood the urgency and rerouted my daughter's friend so that he would arrive this evening. Awesome service, especially under the circumstances of time and so many cancellations across the US. Thank you US Airways agents at Sky Harbor for your efforts last night."
2014-01-18,US Airways,uytGtfgIMtjOOkK8mMzQFw,1,"I fought against purchasing tickets to Hawaii on US Airways.  Because they have also give me issues.  1 day before our trip to Hawaii, US Airways sends me an email to check in.  So I clicked on the button and found that my name is not on the any of the tickets anymore.  WHAT????  WTF????  I called the #800.  10 mins into the auto menu, the system says they have overwhelming call and told me to call back later.  And hangs UP!  WHAT?  I need to be on the flight tomorrow.  Called them back in 5 mins.  And I have been on HOLD for an agent for over 1 hour.  This is ridiculously!  After wasting over 1 hour of my life on hold, come to find out it is a system glitch.  REALLY!"
2014-01-24,US Airways,2gZjDh-mY4eEHCRgNTFzEw,1,"They don't even give you peanuts :( There aren't words for how awful US Airways is. They held up my plane for over 45 minutes because of ""weather the previous week""; the flight attendants would provide no information or assistance to those making connections; the ground staff was useless, rude, insulting and threatened me with arrest; and then they couldn't hold my connection for even five minutes. I will never fly US Airways again."
2014-01-24,US Airways,UQcOCy2tYLUFJA7uY5njcg,1,"I was on a US Airways flight from KC today (599) that was running late.  I was supposed to be continuing on the flight (660) to SNA.  They let us get off the plane first in PH so we could make our connection. We got PH gate 15 minutes before the flight was scheduled to leave at 5:55pm. The supervisor (Arlene L) came out and told us our seats had been given away and we should go to the customer service desk to rebook.  The reason I'm writing is that Arlene could not have been more unsympathetic - she had one of the nastiest attitudes I've seen in an airline employee in a long time (how about a ""I'm really sorry"" for starters).  Despite booking a seat in first class, she could not have cared less.  I'm going to get home tonight on Southwest.  I deserve better treatment than this."
2014-01-30,US Airways,LEGFye5CebNigUTx4RxgSQ,1,tried to travel a day earlier due to the terminal illness of a relative. informed that it would cost $ 400.00 more to due so. leeches !!!!!1
2014-02-01,US Airways,ibfIJAMzMEv6lsNNKGhOqA,1,"The flight out was delayed, again, for maintenance issues.  
The flight back was cancelled for, you guessed it, maintenance issues.   (Makes you wondering if they ran out of duct tape at Wal-mart.). But here is the funny part.  The gate agent said over the intercom, before they cancelled, ""the new time of departure is 4:15 (and hour later).   We are still looking for a plane.""   So I am guessing that you are not firm on 4:15....  I feel sorry for the front line employees...hang in there!"
2014-02-01,US Airways,NaRq43l2vMLdWwshjjyo-A,1,"Horrible airlines that constantly reschedules flights due to so called ""maintenance"" which I believe is their inability to fill a flight so therefore they use the maintenance excuse to bump passengers to the next scheduled flight which could be several hours out."
2014-02-02,US Airways,7AZnj2lW9HJXzfG-w2ylYg,1,I have travelled the United States on business and pleasure for over thirty years. Decided to give USAir the business for a recent trip to ABQ via Phoenix. I have never encountered such a consistently rude crew - from check in to gate attendants to flight attendants. Never again.
2014-02-22,US Airways,mWNbTllWDSFtu2dvjfwvcA,3,"The staff at this airport is a lot better the the staff at DWF airport. My flight was delayed to to weather conditions. The US Airways  staff where super friendly and always keep us up to date on flight status due to the delay. They were polite when asking to check peoples carry on bags that could not be carried on, unlike the DWF staff. I think the DWF staff needs to be training again in proper edict, and learn from the Phoenix Sky Harbor staff!"
